origen,destino,costo,FECHA HORA salida,Fecha hora llegada
YYQ,YEK,889,03/10/2016 01:42:00,03/10/2016 11:18:00
YYQ,YEK,878,03/10/2016 11:17:00,04/10/2016 01:41:00
YYQ,YEK,393,03/10/2016 13:26:00,03/10/2016 15:50:00
YYQ,YEK,256,03/10/2016 20:38:00,04/10/2016 06:14:00
YYQ,YEK,531,04/10/2016 01:31:00,04/10/2016 18:19:00
YYQ,YEK,816,04/10/2016 06:51:00,04/10/2016 14:03:00
YYQ,YEK,566,04/10/2016 07:52:00,04/10/2016 17:28:00
YYQ,YEK,101,04/10/2016 09:20:00,04/10/2016 16:32:00
YYQ,YEK,189,04/10/2016 12:31:00,04/10/2016 14:55:00
YYQ,YEK,508,04/10/2016 18:17:00,05/10/2016 06:17:00
YYQ,YEK,186,04/10/2016 20:26:00,04/10/2016 22:50:00
YYQ,YEK,226,04/10/2016 21:37:00,05/10/2016 02:25:00
YYQ,YEK,584,04/10/2016 22:58:00,05/10/2016 03:46:00
YYQ,YRT,356,01/10/2016 20:18:00,02/10/2016 15:30:00
YYQ,YRT,816,01/10/2016 21:01:00,02/10/2016 11:25:00
YYQ,YRT,941,02/10/2016 02:16:00,02/10/2016 11:52:00
YYQ,YRT,242,02/10/2016 16:25:00,02/10/2016 23:37:00
YYQ,YRT,910,02/10/2016 16:41:00,03/10/2016 07:05:00
YYQ,YRT,940,02/10/2016 22:15:00,03/10/2016 17:27:00
YYQ,YRT,341,03/10/2016 00:02:00,03/10/2016 09:38:00
YYQ,YRT,248,03/10/2016 06:24:00,04/10/2016 01:36:00
YYQ,YRT,441,03/10/2016 08:32:00,04/10/2016 01:20:00
YYQ,YRT,497,03/10/2016 09:38:00,04/10/2016 00:02:00
YYQ,YRT,884,03/10/2016 19:00:00,04/10/2016 14:12:00
YYQ,YRT,198,04/10/2016 02:32:00,04/10/2016 19:20:00
YYQ,YRT,903,04/10/2016 03:00:00,04/10/2016 15:00:00
YYQ,YRT,717,04/10/2016 09:59:00,04/10/2016 17:11:00
YYQ,YRT,731,04/10/2016 15:55:00,04/10/2016 18:19:00
YYQ,YRT,361,04/10/2016 16:41:00,04/10/2016 19:05:00
YYQ,YRT,240,04/10/2016 16:51:00,04/10/2016 21:39:00
YYQ,YRT,489,04/10/2016 17:07:00,05/10/2016 00:19:00
YYQ,YRT,966,04/10/2016 17:17:00,05/10/2016 05:17:00
YYQ,YRT,311,04/10/2016 18:29:00,05/10/2016 11:17:00
YYQ,YRT,689,04/10/2016 20:08:00,05/10/2016 10:32:00
YYQ,YRT,141,04/10/2016 20:36:00,05/10/2016 11:00:00
YYQ,YTH,951,01/10/2016 08:25:00,01/10/2016 13:13:00
YYQ,YTH,609,01/10/2016 13:55:00,01/10/2016 18:43:00
YYQ,YTH,172,01/10/2016 16:22:00,02/10/2016 06:46:00
YYQ,YTH,915,01/10/2016 17:53:00,01/10/2016 22:41:00
YYQ,YTH,244,01/10/2016 18:02:00,02/10/2016 06:02:00
YYQ,YTH,529,01/10/2016 20:14:00,01/10/2016 22:38:00
YYQ,YTH,247,01/10/2016 23:38:00,02/10/2016 14:02:00
YYQ,YTH,337,02/10/2016 04:03:00,02/10/2016 08:51:00
YYQ,YTH,177,02/10/2016 05:18:00,02/10/2016 12:30:00
YYQ,YTH,557,02/10/2016 07:13:00,02/10/2016 16:49:00
YYQ,YTH,278,02/10/2016 16:44:00,03/10/2016 04:44:00
YYQ,YTH,745,02/10/2016 21:04:00,03/10/2016 06:40:00
YYQ,YTH,146,02/10/2016 23:22:00,03/10/2016 13:46:00
YYQ,YTH,123,03/10/2016 00:33:00,03/10/2016 19:45:00
YYQ,YTH,495,03/10/2016 08:46:00,04/10/2016 03:58:00
YYQ,YTH,627,03/10/2016 11:12:00,04/10/2016 06:24:00
YYQ,YTH,657,03/10/2016 14:45:00,03/10/2016 21:57:00
YYQ,YTH,221,03/10/2016 15:29:00,03/10/2016 17:53:00
YYQ,YTH,223,03/10/2016 18:16:00,04/10/2016 11:04:00
YYQ,YTH,525,04/10/2016 03:30:00,04/10/2016 08:18:00
YYQ,YTH,462,04/10/2016 16:07:00,05/10/2016 06:31:00
YYQ,YTH,462,04/10/2016 20:28:00,04/10/2016 22:52:00
YYQ,YWG,936,01/10/2016 01:10:00,01/10/2016 03:34:00
YYQ,YWG,133,01/10/2016 03:26:00,01/10/2016 13:02:00
YYQ,YWG,949,01/10/2016 04:27:00,01/10/2016 23:39:00
YYQ,YWG,864,01/10/2016 05:57:00,01/10/2016 17:57:00
YYQ,YWG,636,01/10/2016 13:25:00,01/10/2016 15:49:00
YYQ,YWG,438,01/10/2016 14:23:00,01/10/2016 21:35:00
YYQ,YWG,889,01/10/2016 14:58:00,01/10/2016 19:46:00
YYQ,YWG,120,01/10/2016 15:20:00,01/10/2016 20:08:00
YYQ,YWG,289,02/10/2016 01:01:00,02/10/2016 05:49:00
YYQ,YWG,894,02/10/2016 08:59:00,02/10/2016 13:47:00
YYQ,YWG,773,02/10/2016 17:45:00,02/10/2016 20:09:00
YYQ,YWG,477,02/10/2016 18:30:00,02/10/2016 20:54:00
YYQ,YWG,428,02/10/2016 23:17:00,03/10/2016 11:17:00
YYQ,YWG,917,03/10/2016 01:53:00,03/10/2016 09:05:00
YYQ,YWG,390,03/10/2016 03:03:00,03/10/2016 05:27:00
YYQ,YWG,387,03/10/2016 06:19:00,03/10/2016 11:07:00
YYQ,YWG,731,03/10/2016 09:19:00,04/10/2016 02:07:00
YYQ,YWG,656,03/10/2016 17:51:00,03/10/2016 20:15:00
YYQ,YWG,229,04/10/2016 08:30:00,04/10/2016 20:30:00
YYQ,YWG,247,04/10/2016 11:27:00,05/10/2016 01:51:00
YYQ,YWG,513,04/10/2016 17:27:00,05/10/2016 07:51:00
YYQ,YWG,287,04/10/2016 22:59:00,05/10/2016 01:23:00
YYR,YAY,304,01/10/2016 03:05:00,01/10/2016 07:53:00
YYR,YAY,715,01/10/2016 03:51:00,01/10/2016 11:03:00
YYR,YAY,833,01/10/2016 05:10:00,01/10/2016 17:10:00
YYR,YAY,592,01/10/2016 05:20:00,01/10/2016 22:08:00
YYR,YAY,460,03/10/2016 02:15:00,03/10/2016 21:27:00
YYR,YAY,921,03/10/2016 02:38:00,03/10/2016 21:50:00
YYR,YAY,650,03/10/2016 03:28:00,03/10/2016 13:04:00
YYR,YAY,361,03/10/2016 04:05:00,03/10/2016 06:29:00
YYR,YAY,380,03/10/2016 06:43:00,04/10/2016 01:55:00
YYR,YAY,439,03/10/2016 09:54:00,04/10/2016 00:18:00
YYR,YAY,533,04/10/2016 20:56:00,05/10/2016 11:20:00
YYR,YDF,505,01/10/2016 06:55:00,01/10/2016 11:43:00
YYR,YDF,336,01/10/2016 15:41:00,01/10/2016 18:05:00
YYR,YDF,102,01/10/2016 17:29:00,02/10/2016 05:29:00
YYR,YDF,394,01/10/2016 20:13:00,02/10/2016 10:37:00
YYR,YDF,383,02/10/2016 03:52:00,02/10/2016 13:28:00
YYR,YDF,147,02/10/2016 10:52:00,02/10/2016 22:52:00
YYR,YDF,985,02/10/2016 13:01:00,03/10/2016 03:25:00
YYR,YDF,983,02/10/2016 15:30:00,03/10/2016 03:30:00
YYR,YDF,112,02/10/2016 16:25:00,03/10/2016 02:01:00
YYR,YDF,163,02/10/2016 16:34:00,03/10/2016 04:34:00
YYR,YDF,972,03/10/2016 01:08:00,03/10/2016 08:20:00
YYR,YDF,795,03/10/2016 01:29:00,03/10/2016 18:17:00
YYR,YDF,109,03/10/2016 05:06:00,03/10/2016 09:54:00
YYR,YDF,230,03/10/2016 15:04:00,03/10/2016 17:28:00
YYR,YDF,586,03/10/2016 18:16:00,03/10/2016 20:40:00
YYR,YDF,525,03/10/2016 20:01:00,03/10/2016 22:25:00
YYR,YDF,214,03/10/2016 22:50:00,04/10/2016 06:02:00
YYR,YDF,642,04/10/2016 06:21:00,04/10/2016 15:57:00
YYR,YDF,982,04/10/2016 18:13:00,05/10/2016 06:13:00
YYR,YDF,828,04/10/2016 19:16:00,05/10/2016 07:16:00
YYR,YDF,208,04/10/2016 21:08:00,05/10/2016 06:44:00
YYR,YDF,698,04/10/2016 22:29:00,05/10/2016 15:17:00
YYR,YHZ,100,01/10/2016 05:30:00,02/10/2016 00:42:00
YYR,YHZ,861,01/10/2016 07:33:00,01/10/2016 21:57:00
YYR,YHZ,641,01/10/2016 20:56:00,02/10/2016 16:08:00
YYR,YHZ,258,02/10/2016 06:41:00,02/10/2016 16:17:00
YYR,YHZ,528,02/10/2016 17:25:00,02/10/2016 22:13:00
YYR,YHZ,868,03/10/2016 08:39:00,04/10/2016 01:27:00
YYR,YHZ,521,03/10/2016 15:05:00,03/10/2016 22:17:00
YYR,YHZ,385,03/10/2016 18:10:00,03/10/2016 20:34:00
YYR,YHZ,824,04/10/2016 05:51:00,04/10/2016 10:39:00
YYR,YHZ,942,04/10/2016 11:12:00,05/10/2016 04:00:00
YYR,YHZ,744,04/10/2016 17:50:00,05/10/2016 13:02:00
YYR,YQX,466,01/10/2016 03:49:00,01/10/2016 11:01:00
YYR,YQX,905,01/10/2016 12:45:00,01/10/2016 19:57:00
YYR,YQX,672,02/10/2016 01:55:00,02/10/2016 11:31:00
YYR,YQX,110,02/10/2016 09:45:00,03/10/2016 02:33:00
YYR,YQX,981,02/10/2016 20:30:00,03/10/2016 10:54:00
YYR,YQX,764,03/10/2016 00:32:00,03/10/2016 19:44:00
YYR,YQX,102,03/10/2016 11:04:00,03/10/2016 18:16:00
YYR,YQX,794,04/10/2016 01:39:00,04/10/2016 20:51:00
YYR,YQX,970,04/10/2016 09:41:00,04/10/2016 19:17:00
YYR,YQX,872,04/10/2016 14:01:00,05/10/2016 09:13:00
YYR,YQX,464,04/10/2016 16:19:00,05/10/2016 11:31:00
YYR,YSO,693,01/10/2016 21:26:00,02/10/2016 09:26:00
YYR,YSO,343,02/10/2016 20:40:00,03/10/2016 03:52:00
YYR,YSO,714,03/10/2016 01:06:00,03/10/2016 05:54:00
YYR,YSO,666,03/10/2016 01:43:00,03/10/2016 06:31:00
YYR,YSO,148,03/10/2016 02:06:00,03/10/2016 16:30:00
YYR,YSO,284,03/10/2016 07:48:00,03/10/2016 12:36:00
YYR,YSO,555,03/10/2016 09:31:00,04/10/2016 04:43:00
YYR,YSO,249,03/10/2016 12:06:00,03/10/2016 14:30:00
YYR,YSO,420,03/10/2016 15:40:00,04/10/2016 01:16:00
YYR,YSO,294,04/10/2016 08:31:00,04/10/2016 15:43:00
YYR,YSO,303,04/10/2016 13:57:00,04/10/2016 18:45:00
YYR,YWK,640,01/10/2016 07:03:00,01/10/2016 09:27:00
YYR,YWK,532,01/10/2016 13:10:00,01/10/2016 22:46:00
YYR,YWK,240,01/10/2016 23:19:00,02/10/2016 04:07:00
YYR,YWK,592,02/10/2016 04:23:00,02/10/2016 21:11:00
YYR,YWK,766,02/10/2016 05:11:00,02/10/2016 14:47:00
YYR,YWK,175,02/10/2016 17:16:00,03/10/2016 07:40:00
YYR,YWK,339,02/10/2016 20:58:00,03/10/2016 11:22:00
YYR,YWK,706,02/10/2016 21:54:00,03/10/2016 12:18:00
YYR,YWK,300,02/10/2016 23:22:00,03/10/2016 06:34:00
YYR,YWK,692,03/10/2016 02:42:00,03/10/2016 17:06:00
YYR,YWK,240,03/10/2016 03:01:00,03/10/2016 12:37:00
YYR,YWK,166,03/10/2016 09:36:00,03/10/2016 14:24:00
YYR,YWK,977,03/10/2016 09:36:00,04/10/2016 04:48:00
YYR,YWK,580,03/10/2016 11:23:00,03/10/2016 20:59:00
YYR,YWK,755,03/10/2016 22:39:00,04/10/2016 17:51:00
YYR,YWK,458,04/10/2016 00:14:00,04/10/2016 05:02:00
YYR,YWK,899,04/10/2016 09:34:00,04/10/2016 19:10:00
YYR,YWK,692,04/10/2016 13:37:00,05/10/2016 04:01:00
YYR,YWK,226,04/10/2016 16:34:00,05/10/2016 04:34:00
YYR,YWK,341,04/10/2016 19:14:00,05/10/2016 07:14:00
YYR,YWK,284,04/10/2016 20:46:00,05/10/2016 06:22:00
YYR,YWK,264,04/10/2016 23:26:00,05/10/2016 01:50:00
YYR,YYT,822,01/10/2016 10:36:00,01/10/2016 13:00:00
YYR,YYT,939,01/10/2016 14:32:00,01/10/2016 16:56:00
YYR,YYT,613,01/10/2016 16:26:00,02/10/2016 04:26:00
YYR,YYT,892,01/10/2016 16:46:00,02/10/2016 11:58:00
YYR,YYT,411,01/10/2016 18:40:00,02/10/2016 11:28:00
YYR,YYT,372,01/10/2016 22:05:00,02/10/2016 14:53:00
YYR,YYT,894,01/10/2016 23:15:00,02/10/2016 13:39:00
YYR,YYT,421,02/10/2016 05:16:00,02/10/2016 12:28:00
YYR,YYT,904,02/10/2016 21:34:00,03/10/2016 16:46:00
YYR,YYT,670,03/10/2016 02:39:00,03/10/2016 07:27:00
YYR,YYT,551,03/10/2016 03:44:00,03/10/2016 15:44:00
YYR,YYT,835,03/10/2016 13:48:00,03/10/2016 18:36:00
YYR,YYT,882,03/10/2016 13:56:00,03/10/2016 23:32:00
YYR,YYT,503,03/10/2016 15:11:00,04/10/2016 00:47:00
YYR,YYT,154,03/10/2016 22:05:00,04/10/2016 07:41:00
YYR,YYT,258,04/10/2016 01:28:00,04/10/2016 03:52:00
YYR,YYT,349,04/10/2016 05:10:00,05/10/2016 00:22:00
YYR,YYT,769,04/10/2016 07:03:00,05/10/2016 02:15:00
YYR,YYT,822,04/10/2016 08:25:00,04/10/2016 15:37:00
YYR,YYT,914,04/10/2016 17:15:00,05/10/2016 00:27:00
YYR,YYT,262,04/10/2016 18:35:00,05/10/2016 08:59:00
YYR,YYT,379,04/10/2016 19:01:00,04/10/2016 23:49:00
YYT,YAY,698,01/10/2016 20:39:00,02/10/2016 06:15:00
YYT,YAY,977,01/10/2016 21:02:00,01/10/2016 23:26:00
YYT,YAY,105,02/10/2016 10:42:00,02/10/2016 17:54:00
YYT,YAY,179,02/10/2016 11:22:00,02/10/2016 20:58:00
YYT,YAY,303,02/10/2016 16:28:00,03/10/2016 09:16:00
YYT,YAY,284,02/10/2016 17:30:00,03/10/2016 10:18:00
YYT,YAY,161,03/10/2016 04:16:00,03/10/2016 16:16:00
YYT,YAY,173,03/10/2016 16:52:00,04/10/2016 07:16:00
YYT,YAY,137,03/10/2016 18:25:00,04/10/2016 08:49:00
YYT,YAY,170,04/10/2016 08:47:00,05/10/2016 03:59:00
YYT,YAY,190,04/10/2016 21:52:00,05/10/2016 00:16:00
YYT,YDF,394,01/10/2016 01:41:00,01/10/2016 11:17:00
YYT,YDF,258,01/10/2016 06:16:00,02/10/2016 01:28:00
YYT,YDF,996,01/10/2016 12:42:00,01/10/2016 19:54:00
YYT,YDF,873,01/10/2016 19:29:00,02/10/2016 14:41:00
YYT,YDF,400,02/10/2016 04:06:00,02/10/2016 18:30:00
YYT,YDF,562,02/10/2016 10:31:00,02/10/2016 22:31:00
YYT,YDF,598,02/10/2016 19:05:00,03/10/2016 11:53:00
YYT,YDF,222,02/10/2016 20:42:00,03/10/2016 03:54:00
YYT,YDF,792,02/10/2016 20:53:00,03/10/2016 16:05:00
YYT,YDF,357,02/10/2016 23:26:00,03/10/2016 01:50:00
YYT,YDF,297,03/10/2016 03:13:00,03/10/2016 15:13:00
YYT,YDF,159,03/10/2016 03:22:00,03/10/2016 08:10:00
YYT,YDF,153,03/10/2016 07:05:00,03/10/2016 09:29:00
YYT,YDF,436,03/10/2016 16:40:00,03/10/2016 19:04:00
YYT,YDF,976,03/10/2016 18:12:00,04/10/2016 06:12:00
YYT,YDF,386,04/10/2016 05:48:00,04/10/2016 08:12:00
YYT,YDF,788,04/10/2016 13:24:00,04/10/2016 23:00:00
YYT,YDF,930,04/10/2016 13:26:00,04/10/2016 18:14:00
YYT,YDF,380,04/10/2016 17:03:00,04/10/2016 21:51:00
YYT,YDF,366,04/10/2016 17:09:00,05/10/2016 07:33:00
YYT,YDF,710,04/10/2016 20:36:00,04/10/2016 23:00:00
YYT,YDF,540,04/10/2016 23:15:00,05/10/2016 11:15:00
YYT,YHZ,275,01/10/2016 05:41:00,02/10/2016 00:53:00
YYT,YHZ,526,01/10/2016 09:12:00,01/10/2016 14:00:00
YYT,YHZ,735,01/10/2016 11:51:00,02/10/2016 04:39:00
YYT,YHZ,447,01/10/2016 14:51:00,02/10/2016 07:39:00
YYT,YHZ,445,01/10/2016 15:03:00,02/10/2016 05:27:00
YYT,YHZ,494,01/10/2016 15:30:00,02/10/2016 10:42:00
YYT,YHZ,167,01/10/2016 22:56:00,02/10/2016 13:20:00
YYT,YHZ,314,01/10/2016 23:53:00,02/10/2016 02:17:00
YYT,YHZ,510,02/10/2016 00:57:00,02/10/2016 15:21:00
YYT,YHZ,650,02/10/2016 01:08:00,02/10/2016 20:20:00
YYT,YHZ,908,02/10/2016 02:17:00,02/10/2016 07:05:00
YYT,YHZ,219,02/10/2016 02:59:00,02/10/2016 05:23:00
YYT,YHZ,412,02/10/2016 03:48:00,02/10/2016 13:24:00
YYT,YHZ,919,02/10/2016 03:57:00,02/10/2016 08:45:00
YYT,YHZ,247,02/10/2016 08:11:00,02/10/2016 17:47:00
YYT,YHZ,473,02/10/2016 10:33:00,02/10/2016 15:21:00
YYT,YHZ,257,02/10/2016 14:14:00,02/10/2016 21:26:00
YYT,YHZ,526,02/10/2016 14:50:00,03/10/2016 00:26:00
YYT,YHZ,888,02/10/2016 15:44:00,03/10/2016 10:56:00
YYT,YHZ,935,02/10/2016 15:56:00,03/10/2016 08:44:00
YYT,YHZ,455,02/10/2016 22:01:00,03/10/2016 07:37:00
YYT,YHZ,649,02/10/2016 23:58:00,03/10/2016 04:46:00
YYT,YHZ,467,03/10/2016 00:47:00,03/10/2016 15:11:00
YYT,YHZ,454,03/10/2016 01:41:00,03/10/2016 13:41:00
YYT,YHZ,179,03/10/2016 04:39:00,03/10/2016 07:03:00
YYT,YHZ,793,03/10/2016 09:28:00,03/10/2016 19:04:00
YYT,YHZ,123,03/10/2016 12:26:00,04/10/2016 05:14:00
YYT,YHZ,917,03/10/2016 14:29:00,04/10/2016 04:53:00
YYT,YHZ,903,03/10/2016 18:06:00,03/10/2016 22:54:00
YYT,YHZ,631,03/10/2016 22:00:00,04/10/2016 12:24:00
YYT,YHZ,317,04/10/2016 01:28:00,04/10/2016 18:16:00
YYT,YHZ,366,04/10/2016 02:28:00,04/10/2016 16:52:00
YYT,YHZ,416,04/10/2016 04:55:00,04/10/2016 21:43:00
YYT,YHZ,289,04/10/2016 06:37:00,04/10/2016 23:25:00
YYT,YHZ,914,04/10/2016 07:59:00,04/10/2016 10:23:00
YYT,YHZ,705,04/10/2016 08:29:00,04/10/2016 15:41:00
YYT,YHZ,871,04/10/2016 09:08:00,05/10/2016 04:20:00
YYT,YHZ,437,04/10/2016 10:53:00,04/10/2016 13:17:00
YYT,YHZ,920,04/10/2016 16:11:00,04/10/2016 18:35:00
YYT,YHZ,622,04/10/2016 17:30:00,04/10/2016 19:54:00
YYT,YHZ,682,04/10/2016 19:16:00,05/10/2016 07:16:00
YYT,YHZ,887,04/10/2016 20:31:00,05/10/2016 15:43:00
YYT,YHZ,183,04/10/2016 21:03:00,05/10/2016 16:15:00
YYT,YHZ,672,04/10/2016 21:56:00,05/10/2016 17:08:00
YYT,YJT,868,01/10/2016 09:37:00,01/10/2016 21:37:00
YYT,YJT,668,01/10/2016 22:40:00,02/10/2016 08:16:00
YYT,YJT,259,02/10/2016 02:53:00,02/10/2016 22:05:00
YYT,YJT,227,02/10/2016 20:51:00,03/10/2016 04:03:00
YYT,YJT,188,03/10/2016 01:13:00,03/10/2016 20:25:00
YYT,YJT,509,03/10/2016 08:34:00,03/10/2016 13:22:00
YYT,YJT,423,04/10/2016 04:52:00,05/10/2016 00:04:00
YYT,YJT,609,04/10/2016 04:54:00,04/10/2016 14:30:00
YYT,YJT,355,04/10/2016 07:05:00,04/10/2016 23:53:00
YYT,YJT,518,04/10/2016 10:48:00,04/10/2016 22:48:00
YYT,YJT,493,04/10/2016 11:21:00,05/10/2016 06:33:00
YYT,YOW,180,01/10/2016 05:43:00,01/10/2016 22:31:00
YYT,YOW,132,01/10/2016 11:05:00,02/10/2016 03:53:00
YYT,YOW,949,01/10/2016 12:38:00,01/10/2016 17:26:00
YYT,YOW,200,01/10/2016 13:35:00,02/10/2016 08:47:00
YYT,YOW,253,01/10/2016 13:48:00,01/10/2016 16:12:00
YYT,YOW,319,02/10/2016 04:58:00,02/10/2016 21:46:00
YYT,YOW,621,02/10/2016 16:27:00,02/10/2016 23:39:00
YYT,YOW,519,02/10/2016 18:59:00,02/10/2016 21:23:00
YYT,YOW,885,02/10/2016 19:34:00,03/10/2016 07:34:00
YYT,YOW,211,03/10/2016 02:03:00,03/10/2016 16:27:00
YYT,YOW,248,03/10/2016 05:53:00,03/10/2016 22:41:00
YYT,YOW,625,03/10/2016 08:26:00,03/10/2016 10:50:00
YYT,YOW,486,03/10/2016 10:58:00,03/10/2016 22:58:00
YYT,YOW,788,03/10/2016 14:42:00,04/10/2016 07:30:00
YYT,YOW,451,03/10/2016 18:13:00,04/10/2016 08:37:00
YYT,YOW,177,03/10/2016 20:56:00,04/10/2016 16:08:00
YYT,YOW,959,03/10/2016 21:36:00,04/10/2016 02:24:00
YYT,YOW,470,04/10/2016 07:45:00,04/10/2016 22:09:00
YYT,YOW,163,04/10/2016 11:57:00,05/10/2016 04:45:00
YYT,YOW,224,04/10/2016 12:17:00,05/10/2016 07:29:00
YYT,YOW,629,04/10/2016 15:16:00,05/10/2016 03:16:00
YYT,YOW,216,04/10/2016 17:55:00,05/10/2016 03:31:00
YYT,YQX,862,01/10/2016 23:27:00,02/10/2016 04:15:00
YYT,YQX,536,02/10/2016 10:31:00,02/10/2016 20:07:00
YYT,YQX,823,02/10/2016 14:17:00,03/10/2016 02:17:00
YYT,YQX,407,03/10/2016 06:03:00,03/10/2016 08:27:00
YYT,YQX,201,04/10/2016 02:41:00,04/10/2016 17:05:00
YYT,YQX,101,04/10/2016 04:59:00,04/10/2016 12:11:00
YYT,YQX,261,04/10/2016 05:05:00,04/10/2016 09:53:00
YYT,YQX,955,04/10/2016 06:50:00,04/10/2016 11:38:00
YYT,YQX,846,04/10/2016 07:33:00,04/10/2016 12:21:00
YYT,YQX,943,04/10/2016 09:39:00,04/10/2016 16:51:00
YYT,YQX,499,04/10/2016 11:58:00,05/10/2016 07:10:00
YYT,YUL,559,01/10/2016 03:47:00,01/10/2016 06:11:00
YYT,YUL,638,01/10/2016 18:02:00,02/10/2016 10:50:00
YYT,YUL,413,02/10/2016 06:33:00,02/10/2016 16:09:00
YYT,YUL,372,02/10/2016 08:13:00,03/10/2016 01:01:00
YYT,YUL,232,02/10/2016 11:17:00,02/10/2016 16:05:00
YYT,YUL,353,02/10/2016 23:21:00,03/10/2016 16:09:00
YYT,YUL,144,03/10/2016 15:15:00,03/10/2016 20:03:00
YYT,YUL,228,04/10/2016 04:49:00,04/10/2016 07:13:00
YYT,YUL,563,04/10/2016 06:55:00,04/10/2016 09:19:00
YYT,YUL,563,04/10/2016 13:07:00,05/10/2016 08:19:00
YYT,YUL,651,04/10/2016 13:43:00,05/10/2016 08:55:00
YYT,YYR,708,01/10/2016 00:02:00,01/10/2016 04:50:00
YYT,YYR,557,01/10/2016 00:09:00,01/10/2016 16:57:00
YYT,YYR,219,01/10/2016 00:49:00,01/10/2016 05:37:00
YYT,YYR,799,01/10/2016 01:11:00,01/10/2016 15:35:00
YYT,YYR,756,01/10/2016 13:31:00,02/10/2016 03:55:00
YYT,YYR,264,01/10/2016 15:42:00,02/10/2016 10:54:00
YYT,YYR,962,01/10/2016 16:50:00,02/10/2016 07:14:00
YYT,YYR,774,01/10/2016 19:11:00,02/10/2016 09:35:00
YYT,YYR,426,01/10/2016 20:26:00,02/10/2016 01:14:00
YYT,YYR,285,02/10/2016 05:23:00,02/10/2016 17:23:00
YYT,YYR,957,02/10/2016 05:57:00,02/10/2016 10:45:00
YYT,YYR,980,02/10/2016 07:49:00,02/10/2016 17:25:00
YYT,YYR,205,02/10/2016 13:30:00,02/10/2016 20:42:00
YYT,YYR,841,02/10/2016 17:30:00,02/10/2016 22:18:00
YYT,YYR,153,03/10/2016 05:37:00,03/10/2016 20:01:00
YYT,YYR,469,03/10/2016 06:37:00,03/10/2016 16:13:00
YYT,YYR,830,03/10/2016 10:48:00,03/10/2016 22:48:00
YYT,YYR,407,03/10/2016 16:19:00,04/10/2016 06:43:00
YYT,YYR,669,03/10/2016 23:15:00,04/10/2016 16:03:00
YYT,YYR,662,04/10/2016 06:08:00,05/10/2016 01:20:00
YYT,YYR,640,04/10/2016 10:15:00,05/10/2016 03:03:00
YYT,YYR,408,04/10/2016 15:11:00,04/10/2016 19:59:00
YYT,YYZ,705,01/10/2016 02:37:00,01/10/2016 19:25:00
YYT,YYZ,709,01/10/2016 06:06:00,02/10/2016 01:18:00
YYT,YYZ,489,01/10/2016 06:10:00,01/10/2016 10:58:00
YYT,YYZ,422,01/10/2016 17:02:00,02/10/2016 00:14:00
YYT,YYZ,212,01/10/2016 21:05:00,02/10/2016 06:41:00
YYT,YYZ,838,02/10/2016 00:12:00,02/10/2016 07:24:00
YYT,YYZ,900,02/10/2016 03:03:00,02/10/2016 07:51:00
YYT,YYZ,702,02/10/2016 06:47:00,02/10/2016 23:35:00
YYT,YYZ,901,02/10/2016 16:28:00,03/10/2016 09:16:00
YYT,YYZ,662,02/10/2016 21:29:00,02/10/2016 23:53:00
YYT,YYZ,802,02/10/2016 22:44:00,03/10/2016 15:32:00
YYT,YYZ,274,03/10/2016 02:58:00,03/10/2016 19:46:00
YYT,YYZ,536,03/10/2016 09:25:00,03/10/2016 16:37:00
YYT,YYZ,158,03/10/2016 14:20:00,03/10/2016 21:32:00
YYT,YYZ,337,03/10/2016 19:02:00,03/10/2016 23:50:00
YYT,YYZ,537,03/10/2016 22:49:00,04/10/2016 03:37:00
YYT,YYZ,861,04/10/2016 03:18:00,04/10/2016 15:18:00
YYT,YYZ,398,04/10/2016 05:01:00,04/10/2016 14:37:00
YYT,YYZ,834,04/10/2016 07:33:00,04/10/2016 09:57:00
YYT,YYZ,582,04/10/2016 09:22:00,04/10/2016 14:10:00
YYT,YYZ,745,04/10/2016 21:24:00,05/10/2016 07:00:00
YYT,YYZ,215,04/10/2016 23:27:00,05/10/2016 18:39:00
YYU,YQT,397,01/10/2016 02:42:00,01/10/2016 07:30:00
YYU,YQT,269,01/10/2016 04:10:00,01/10/2016 23:22:00
YYU,YQT,901,01/10/2016 07:11:00,01/10/2016 19:11:00
YYU,YQT,433,01/10/2016 09:36:00,01/10/2016 19:12:00
YYU,YQT,112,01/10/2016 10:10:00,01/10/2016 14:58:00
YYU,YQT,262,01/10/2016 16:53:00,02/10/2016 09:41:00
YYU,YQT,192,01/10/2016 20:49:00,02/10/2016 01:37:00
YYU,YQT,412,03/10/2016 07:54:00,03/10/2016 22:18:00
YYU,YQT,419,03/10/2016 14:47:00,03/10/2016 21:59:00
YYU,YQT,684,03/10/2016 15:11:00,04/10/2016 03:11:00
YYU,YQT,635,04/10/2016 05:16:00,04/10/2016 12:28:00
YYU,YTS,856,01/10/2016 11:04:00,01/10/2016 15:52:00
YYU,YTS,526,01/10/2016 14:22:00,02/10/2016 09:34:00
YYU,YTS,738,01/10/2016 17:35:00,02/10/2016 07:59:00
YYU,YTS,164,02/10/2016 03:33:00,02/10/2016 17:57:00
YYU,YTS,163,02/10/2016 06:57:00,02/10/2016 18:57:00
YYU,YTS,539,02/10/2016 21:44:00,03/10/2016 00:08:00
YYU,YTS,528,02/10/2016 21:57:00,03/10/2016 02:45:00
